epoch,train_loss,test_loss,train_acc,test_acc
0,0.4684782574574153,0.3488425090909004,0.1391550467321367,0.11312217265367508
1,0.3215665995623126,0.27457880787551403,0.21467392361073784,0.4068516790866852
2,0.2643314744486953,0.23451745510101318,0.4351039032141368,0.49224853515625
3,0.2398951333580595,0.21523876674473286,0.5044094278956904,0.6202631592750549
4,0.21264081211252647,0.19195895455777645,0.5989794649861075,0.654878556728363
5,0.19164100458676164,0.18375899735838175,0.656438106840307,0.6691649556159973
6,0.17755558920290435,0.177917018532753,0.6520764276836858,0.6822604537010193
7,0.1614675319182094,0.16296376939862967,0.6869014131300377,0.7271647453308105
8,0.15451449844421764,0.14316740445792675,0.7329954721710898,0.7594504952430725
9,0.14637839861891486,0.14518789667636156,0.714655438155839,0.7386775612831116
10,0.14761897159570997,0.14114851783961058,0.7543207939827081,0.7556337714195251
11,0.13493314836258916,0.14432599395513535,0.760583651788307,0.766096293926239
12,0.1304993342721101,0.13530201045796275,0.7883946552421107,0.7872596383094788
13,0.12227325028542316,0.13219104148447514,0.7907088796297709,0.753476083278656
14,0.13183439489115367,0.13115505874156952,0.8178740206992987,0.7688865065574646
15,0.12220941929488956,0.13809122191742063,0.7870359023412069,0.7725772261619568
16,0.11328440575479445,0.13033849513158202,0.8224098384380341,0.7781205177307129
17,0.1082958230046753,0.1290417006239295,0.822765153465849,0.7667074799537659
18,0.10708608895991788,0.12645895848982036,0.8288718443928342,0.8031175136566162
19,0.09902927327449575,0.12438071146607399,0.8436303238073984,0.8069982528686523
20,0.10042800601910461,0.11870439373888075,0.8516031070189043,0.8245058655738831
21,0.09654005717476882,0.14307144284248352,0.8451512501095281,0.8155154585838318
22,0.09812115146919634,0.13002506736665964,0.8548271782470472,0.8177406191825867
23,0.0941164218961741,0.12124555627815425,0.8435181866992604,0.8108007311820984
24,0.09313857168484846,0.11375333997420967,0.8346679698337208,0.8357165455818176
25,0.09783788177777421,0.10404729377478361,0.8508658987103086,0.8388094902038574
26,0.08511480364496961,0.11044192896224558,0.8561916983488834,0.8313930034637451
27,0.08427829301041184,0.11431712191551924,0.86622323773124,0.8296135067939758
28,0.08219585876742547,0.10509707382880151,0.8580963909626007,0.8399756550788879
29,0.08048042423571601,0.09966713865287602,0.8761823385050802,0.8466541171073914
30,0.07618606528933125,0.0965202262159437,0.8680770830674605,0.8440885543823242
31,0.07332485010424121,0.1206222539767623,0.8798797618259083,0.8322636485099792
32,0.07529141103529555,0.11499512498266995,0.8740518562721483,0.8327212929725647
33,0.07378831344910643,0.09869911335408688,0.8947697670170756,0.8355856537818909
34,0.07556636872786013,0.13213437423110008,0.8796579503651821,0.7802843451499939
35,0.06771804397982178,0.12127193179912865,0.8895525860063958,0.8307783007621765
36,0.07007502053051157,0.10373463795986027,0.890706201394399,0.8485138416290283
37,0.06376081103966995,0.09455086046364158,0.8997839806657849,0.8433189988136292
38,0.06853269861841743,0.1003518826328218,0.8846783710248542,0.8584415912628174
39,0.06969470971009949,0.1126068658195436,0.892933855454127,0.8650566935539246
40,0.06142331258690154,0.11658818658906966,0.8851734634601709,0.8541178703308105
41,0.05775275596445917,0.12566891859751195,0.9033416094201984,0.8490655422210693
42,0.06453322630342871,0.10086091456469148,0.8998547313791333,0.8445820212364197
43,0.05924965657565432,0.11318273120559752,0.895025142214515,0.8770742416381836
44,0.05725314170404487,0.13357676332816482,0.9221629184303861,0.8389210104942322
45,0.06227731356877119,0.10618593171238899,0.8955315360517213,0.8561816811561584
46,0.05769377953909116,0.11660957359708846,0.9026974141597748,0.8729230761528015
47,0.05404524729502472,0.11344637046568096,0.9234668133836804,0.8617134690284729
48,0.0565020258706318,0.13099881226662546,0.9055334284450068,0.8720624446868896
49,0.052859740712764586,0.12421376199927181,0.9173537456628048,0.8615109920501709
50,0.05692372387839538,0.12137947813607752,0.906035607511347,0.870891809463501
51,0.05174252372164505,0.09750215732492507,0.9093665805729952,0.8963093161582947
52,0.049934059818924376,0.1442437539808452,0.9193804426626726,0.8523740172386169
53,0.05462927484112504,0.13111857778858393,0.9224928915500641,0.8806195259094238
54,0.049995371902530845,0.15518640843220055,0.9212778562849219,0.8620371222496033
55,0.044023973195639374,0.1658119505736977,0.9300143185890082,0.8893983960151672
56,0.04945698022052194,0.12647449341602623,0.9365227538527865,0.8575143814086914
57,0.05164621573534201,0.15501518663950264,0.9271767085248773,0.8756539225578308
58,0.049823050634145286,0.14732137694954872,0.9091040347561692,0.8741628527641296
59,0.04631020447634386,0.12465043272823095,0.9260360399881998,0.8739169239997864
60,0.04338955907212838,0.12978601292707026,0.9403342487234058,0.8580278754234314
61,0.050657849102704364,0.109634670894593,0.926389169512373,0.8439404964447021
62,0.0446616049863003,0.12086507468484342,0.9149712026119232,0.8723228573799133
63,0.03869103862565349,0.11530016059987247,0.9316799785151626,0.8827962279319763
64,0.03213883562465057,0.1160701154731214,0.9374427930875258,0.8831972479820251
65,0.031116928259672768,0.11686109029687941,0.9432166318098704,0.8855739235877991
66,0.03426903930041149,0.11952040623873472,0.9464989286480527,0.882885754108429
67,0.03235375633636123,0.12171275331638753,0.9483622457041885,0.8827962279319763
68,0.030011567184918174,0.1213636586908251,0.9423748643109293,0.882885754108429
69,0.030420202241547293,0.1301519935950637,0.949689532771255,0.8823817372322083
70,0.0320027967417528,0.12891532573848963,0.9600864576570916,0.8848817944526672
71,0.027936618958571642,0.13661675457842648,0.9424057792533528,0.8927578926086426
72,0.02766429197973832,0.13365137204527855,0.9456140796343485,0.8823817372322083
73,0.02678902803348716,0.14279195060953498,0.9601933847774159,0.8823817372322083
74,0.02694173463775466,0.14237407874315977,0.9561759368939833,0.8823817372322083
75,0.026088529300913984,0.1428242193069309,0.9531494008772301,0.8823817372322083
76,0.027693848480174147,0.14166379370726645,0.9533130291736487,0.8823817372322083
77,0.026442803338857204,0.13963322108611465,0.9500752678423217,0.8823817372322083
78,0.027011331073343615,0.13987619732506573,0.9543825396985719,0.8848817944526672
79,0.025707641942779337,0.14011567481793463,0.9542120388059905,0.8823817372322083
80,0.026713662145828793,0.14032085030339658,0.9550066617402163,0.8848817944526672
81,0.026857177289374787,0.14095530123449862,0.9520163165800499,0.8848817944526672
82,0.02632174643418473,0.14177861926145852,0.9562976983460513,0.8848817944526672
83,0.02443822126511033,0.1424419078975916,0.9645614389217261,0.8848817944526672
84,0.029399800460051858,0.14373060804791749,0.9484551214810574,0.8848817944526672
85,0.02611425718064173,0.14374409336596727,0.9499748349189758,0.8848817944526672
86,0.025027605634408468,0.1437681559473276,0.9504522979259491,0.8848817944526672
87,0.02527815404846629,0.14380509336479008,0.9500605707818811,0.8848817944526672
88,0.02604134608709225,0.1438087171409279,0.949721637097272,0.8848817944526672
89,0.028857290644240988,0.14382640086114407,0.9572367306911584,0.8848817944526672
90,0.026148166355789836,0.14380731503479183,0.9574865373698148,0.8848817944526672
91,0.02705881496711465,0.14384590182453394,0.9451369372281161,0.8848817944526672
92,0.027677766421358243,0.14379708049818873,0.9475744384707827,0.8848817944526672
93,0.02636623529514486,0.14381208829581738,0.958126344464042,0.8848817944526672
94,0.02559747155336583,0.14377882238477468,0.9606615756497239,0.8848817944526672
95,0.02551399293764861,0.1438318348955363,0.9593469545696721,0.8848817944526672
96,0.025713543918000126,0.1438323757611215,0.9553360361041445,0.8848817944526672
