epoch,train_loss,test_loss,train_acc,test_acc
0,0.4256299669925983,0.32989683374762535,0.10055614744241421,0.047385621815919876
1,0.33497969462321353,0.2820648606866598,0.13636371069229566,0.19026820361614227
2,0.30002749287165126,0.255794208496809,0.23086484854037945,0.2110615223646164
3,0.28423341512680056,0.250255074352026,0.2724041888347039,0.2180059552192688
4,0.26815418371787436,0.24625303968787193,0.32186606480525093,0.26902565360069275
5,0.2567120077518316,0.22041143104434013,0.3683400417749698,0.44645777344703674
6,0.2439579963684082,0.20088095404207706,0.40169350504875184,0.5449830889701843
7,0.2240135947099099,0.19826659001410007,0.47573684820762047,0.5817508697509766
8,0.22082018359349323,0.1955285146832466,0.4934025493951944,0.5781516432762146
9,0.21592009021685674,0.19226262159645557,0.48675609689492444,0.4909859597682953
10,0.2122130051255226,0.17809979803860188,0.5174722831982833,0.6436463594436646
11,0.21000461738843185,0.17352836579084396,0.5473220935234657,0.6015701293945312
12,0.19803597010098972,0.17496714740991592,0.5697073358755845,0.6293540000915527
13,0.19022208257363393,0.166352279484272,0.5740563777776865,0.6215745806694031
14,0.1868553828734618,0.16159846726804972,0.606608967597668,0.6431372761726379
15,0.18984058499336243,0.16995141003280878,0.6069899577360887,0.721860408782959
16,0.1806542849311462,0.15807904489338398,0.6541220403634584,0.6916916966438293
17,0.1717214549963291,0.1480252416804433,0.6804172479189359,0.7489254474639893
18,0.1707652979172193,0.17058001179248095,0.6840157151222229,0.7142085433006287
19,0.16849145992444112,0.15038468316197395,0.6933841659472539,0.7101781964302063
20,0.16297445331628507,0.15304191131144762,0.6912949772981497,0.7278609871864319
21,0.16362425673466463,0.1449846001341939,0.7169668857867901,0.761302649974823
22,0.16087384424530543,0.14211577363312244,0.6939340444711538,0.7480961680412292
23,0.1582841171668126,0.14872937928885221,0.7169997536219084,0.7325432896614075
24,0.15973350726641142,0.14172563049942255,0.70270924109679,0.763096272945404
25,0.16302332614476864,0.1777135832235217,0.6949117055306068,0.6785826683044434
26,0.15459166432802493,0.1553500397130847,0.7197977350308344,0.7119777202606201
27,0.14972233353899075,0.13560657110065222,0.7361094538982098,0.7749969363212585
28,0.1465727626131131,0.1384609928354621,0.7468255483187162,0.7633359432220459
29,0.15576402648137166,0.13209405727684498,0.735957498733814,0.7782098650932312
30,0.14624647750304295,0.1426721578463912,0.7413384373371418,0.7461040616035461
31,0.14310276978290998,0.1355864154174924,0.7559881943922776,0.7658612132072449
32,0.1489515863932096,0.12960698269307613,0.7445246228804955,0.7731232643127441
33,0.148320942859237,0.13109066430479288,0.7496038042581998,0.7608125805854797
34,0.14624774639423077,0.13092454709112644,0.7528890142073998,0.7698677182197571
35,0.14025026674454028,0.12672706972807646,0.7421714342557467,0.7651280760765076
36,0.14340995773673057,0.12425376661121845,0.7557563781738281,0.7943852543830872
37,0.13983043592709762,0.1308338614180684,0.7513096946936387,0.7675507068634033
38,0.14170338929845736,0.12899930123239756,0.738817689051995,0.7841375470161438
39,0.13578392060903402,0.12560133077204227,0.7634628479297344,0.7483647465705872
40,0.13803064834613066,0.12651463598012924,0.758665381028102,0.7826302647590637
41,0.13581185289300404,0.12500124517828226,0.7697308466984676,0.794655978679657
42,0.13206579639361454,0.12537229247391224,0.7792359196222746,0.7894132733345032
43,0.13912156430574563,0.12168920785188675,0.7735550110156719,0.7927560806274414
44,0.13603839455888822,0.12902748491615057,0.7798574007474459,0.7843079566955566
45,0.13406120733572888,0.12352830357849598,0.7806392843906697,0.796912670135498
46,0.13526322956268605,0.12625711224973202,0.7900677515910222,0.7948148846626282
47,0.13021795875751055,0.11608670093119144,0.7729140978593093,0.8122541308403015
48,0.12608007364548168,0.11612350447103381,0.7845148783463698,0.820445716381073
49,0.13047308228336849,0.13157178228721023,0.7848985580297617,0.7880392074584961
50,0.13191728798242716,0.1189285907894373,0.778977186863239,0.7985420823097229
51,0.1284527245049293,0.13303870800882578,0.7971026457273043,0.7648311257362366
52,0.12817687008243342,0.12616459280252457,0.7720970217998211,0.7894766330718994
53,0.12811228283322773,0.1177339032292366,0.7763969843204205,0.7902409434318542
54,0.12522422413413342,0.1243390585295856,0.7802392198489263,0.797694742679596
55,0.12284010706039575,0.12988578155636787,0.8044584769469041,0.7752857804298401
56,0.1360456315943828,0.1253068195655942,0.7618623898579524,0.8042535781860352
57,0.1227010768193465,0.12121335603296757,0.8040165341817416,0.8082577586174011
58,0.1209796558205898,0.10956696514040232,0.7905409152691181,0.8235018849372864
59,0.1220765739106215,0.12194334110245109,0.7794268919871403,0.8094341158866882
60,0.12951988102151799,0.12450010143220425,0.7862396350273719,0.8033125996589661
61,0.12092649919482377,0.11041332874447107,0.8024549172474787,0.8100306987762451
62,0.12084501735292948,0.1129349460825324,0.7792911914678721,0.832556426525116
63,0.11929855787983308,0.11567724077031016,0.8133870106477004,0.8135368227958679
64,0.11809759283295045,0.1571645876392722,0.8065881142249474,0.7463497519493103
65,0.11880110135445228,0.10578182199969888,0.7842656218088591,0.8381146788597107
66,0.11883524260841884,0.14631083514541388,0.826181409909175,0.7807204723358154
67,0.11846409362669175,0.1132591413334012,0.8112822917791513,0.813365638256073
68,0.11586066238009013,0.12104828795418143,0.8080891471642714,0.806414783000946
69,0.1176703073657476,0.14085025433450937,0.8061721572509178,0.7522398829460144
70,0.11310946832482631,0.10680484026670456,0.8313290091661306,0.8304612040519714
71,0.11102634674081435,0.10969833610579371,0.8149867919775156,0.8448325991630554
72,0.11119042242375704,0.11590980086475611,0.8251541917140667,0.8214371800422668
